JUD,CE,TIP_PV,CODU,DEN_CIRC,DEN1_FP,DEN2_FP,DEN3_FP,DEN4_FP,NPOZ,TA,TAPU,MAJA,MAJV,TVVE,TVN,VVE,MCF1,MCF2,N_CONS_L,DATA,X_CONS_L
31,6,2,999,,POTOCEAN MARIANA,CANDIDAT INDEPENDENT,,,14,0,0,0,0,0,0,184,0,0,,2 iunie,0
31,6,2,999,,VLADESCU ALEXANDRU,CANDIDAT INDEPENDENT,,,15,0,0,0,0,0,0,311,0,1,,2 iunie,1
31,7,2,0,ORAS BUSTENI,,,,,0,9566,5998,4784,0,5610,388,5610,10,9,19,2 iunie,19
31,7,2,62,,PARTIDUL LIBERAL - 1993,,,,1,0,0,0,0,0,0,151,0,0,,2 iunie,0
31,7,2,19,,CONVENTIA DEMOCRATICA DIN,ROMANIA,,,2,0,0,0,0,0,0,1730,5,1,,2 iunie,6
31,7,2,36,,PARTIDUL ALIANTEI CIVICE,,,,3,0,0,0,0,0,0,100,0,0,,2 iunie,0
31,7,2,13,,ALTERNATIVA ROMANIEI,,,,4,0,0,0,0,0,0,578,1,1,,2 iunie,2
31,7,2,41,,PARTIDUL DEMOCRAT AGRAR DIN,ROMANIA,,,5,0,0,0,0,0,0,177,0,1,,2 iunie,1
31,7,2,104,,PARTIDUL SOCIALIST AL MUNCII,,,,6,0,0,0,0,0,0,453,1,0,,2 iunie,1
31,7,2,20,,ECOLOGISTII (Ecologistii+,Agrarienii),,,7,0,0,0,0,0,0,225,0,1,,2 iunie,1
31,7,2,91,,PARTIDUL REPUBLICAN,,,,8,0,0,0,0,0,0,31,0,0,,2 iunie,0
31,7,2,136,,UNIUNEA SOCIAL DEMOCRATA,PD(FSN) - PSDR,,,9,0,0,0,0,0,0,538,1,1,,2 iunie,2
31,7,2,97,,PARTIDUL ROMANIA MARE,,,,10,0,0,0,0,0,0,555,1,1,,2 iunie,2
31,7,2,50,,PARTIDUL DEMOCRATIEI SOCIALE,DIN ROMANIA,,,11,0,0,0,0,0,0,531,1,1,,2 iunie,2
31,7,2,999,,VOLOVICI FRANCISC,CANDIDAT INDEPENDENT,,,12,0,0,0,0,0,0,42,0,0,,2 iunie,0
31,7,2,999,,NAE SAVEL,CANDIDAT INDEPENDENT,,,13,0,0,0,0,0,0,182,0,1,,2 iunie,1
31,7,2,999,,GRIGORE LAURIAN-VIOR,EL,,,14,0,0,0,0,0,0,188,0,1,,2 iunie,1
31,7,2,999,,CROSE GABRIELE,CANDIDAT INDEPENDENT,,,15,0,0,0,0,0,0,129,0,0,,2 iunie,0
31,8,2,0,ORAS COMARNIC,,,,,0,10692,6737,5347,0,5856,881,5856,12,7,19,2 iunie,19
31,8,2,41,,PARTIDUL DEMOCRAT AGRAR DIN,ROMANIA,,,1,0,0,0,0,0,0,187,0,1,,2 iunie,1
31,8,2,104,,PARTIDUL SOCIALIST AL MUNCII,,,,2,0,0,0,0,0,0,200,0,1,,2 iunie,1
31,8,2,136,,UNIUNEA SOCIAL DEMOCRATA,PD(FSN) - PSDR,,,3,0,0,0,0,0,0,2266,7,0,,2 iunie,7
31,8,2,81,,PARTIDUL PARTICULARILOR -,PARTID SOCIAL DEMOCRAT,TRADITIONAL ROMAN,,4,0,0,0,0,0,0,130,0,0,,2 iunie,0
31,8,2,20,,ECOLOGISTII (Ecologistii+,Agrarienii),,,5,0,0,0,0,0,0,293,0,1,,2 iunie,1
31,8,2,36,,PARTIDUL ALIANTEI CIVICE,,,,6,0,0,0,0,0,0,767,2,0,,2 iunie,2
31,8,2,82,,PARTIDUL PENSIONARILOR DIN,ROMANIA,,,7,0,0,0,0,0,0,169,0,1,,2 iunie,1
31,8,2,91,,PARTIDUL REPUBLICAN,,,,8,0,0,0,0,0,0,16,0,0,,2 iunie,0
31,8,2,50,,PARTIDUL DEMOCRATIEI SOCIALE,DIN ROMANIA,,,9,0,0,0,0,0,0,776,2,1,,2 iunie,3
31,8,2,62,,PARTIDUL LIBERAL - 1993,,,,10,0,0,0,0,0,0,181,0,1,,2 iunie,1
31,8,2,19,,CONVENTIA DEMOCRATICA DIN,ROMANIA,,,11,0,0,0,0,0,0,383,1,0,,2 iunie,1
31,8,2,97,,PARTIDUL ROMANIA MARE,,,,12,0,0,0,0,0,0,113,0,0,,2 iunie,0
31,8,2,999,,SOVAIALA EMILIAN,CANDIDAT INDEPENDENT,,,13,0,0,0,0,0,0,173,0,1,,2 iunie,1
31,8,2,999,,DUMITRESCU OTILIA,CANDIDAT INDEPENDENT,,,14,0,0,0,0,0,0,123,0,0,,2 iunie,0
31,8,2,999,,DRACEA P CONSTANTIN,CANDIDAT INDEPENDENT,,,15,0,0,0,0,0,0,79,0,0,,2 iunie,0
31,9,2,0,ORAS MIZIL,,,,,0,12685,6777,6343,0,5979,798,5979,9,10,19,2 iunie,19
31,9,2,136,,UNIUNEA SOCIAL DEMOCRATA,PD(FSN) - PSDR,,,1,0,0,0,0,0,0,860,2,1,,2 iunie,3
31,9,2,13,,ALTERNATIVA ROMANIEI,,,,2,0,0,0,0,0,0,503,1,1,,2 iunie,2
31,9,2,69,,PARTIDUL NATIONAL AL,AUTOMOBILISTILOR DIN ROMANIA,,,3,0,0,0,0,0,0,85,0,0,,2 iunie,0
31,9,2,20,,ECOLOGISTII (Ecologistii+,Agrarienii),,,4,0,0,0,0,0,0,540,1,1,,2 iunie,2
31,9,2,32,,PARTIDA ROMILOR,,,,5,0,0,0,0,0,0,273,0,1,,2 iunie,1
31,9,2,50,,PARTIDUL DEMOCRATIEI SOCIALE,DIN ROMANIA,,,6,0,0,0,0,0,0,558,1,1,,2 iunie,2
31,9,2,41,,PARTIDUL DEMOCRAT AGRAR DIN,ROMANIA,,,7,0,0,0,0,0,0,65,0,0,,2 iunie,0
31,9,2,36,,PARTIDUL ALIANTEI CIVICE,,,,8,0,0,0,0,0,0,246,0,1,,2 iunie,1
31,9,2,19,,CONVENTIA DEMOCRATICA DIN,ROMANIA,,,9,0,0,0,0,0,0,938,2,1,,2 iunie,3
31,9,2,112,,PARTIDUL UMANIST DIN ROMANIA,,,,10,0,0,0,0,0,0,60,0,0,,2 iunie,0
31,9,2,115,,PARTIDUL UNITATII NATIONALE,ROMANE,,,11,0,0,0,0,0,0,99,0,1,,2 iunie,1
31,9,2,62,,PARTIDUL LIBERAL - 1993,,,,12,0,0,0,0,0,0,514,1,1,,2 iunie,2
31,9,2,104,,PARTIDUL SOCIALIST AL MUNCII,,,,13,0,0,0,0,0,0,303,0,1,,2 iunie,1
31,9,2,999,,IANCU NICULAE,CANDIDAT INDEPENDENT,,,14,0,0,0,0,0,0,77,0,0,,2 iunie,0
31,9,2,999,,BOGDAN ALEXANDRU,CANDIDAT INDEPENDENT,,,15,0,0,0,0,0,0,22,0,0,,2 iunie,0
31,9,2,999,,PROSCAN EMIL,CANDIDAT INDEPENDENT,,,16,0,0,0,0,0,0,627,1,0,,2 iunie,1
31,9,2,999,,COCHIRLEANU VALERICA,CANDIDAT INDEPENDENT,,,17,0,0,0,0,0,0,52,0,0,,2 iunie,0
31,9,2,999,,ISTRATE CONSTANTIN,CANDIDAT INDEPENDENT,,,18,0,0,0,0,0,0,64,0,0,,2 iunie,0
31,9,2,999,,NICULESCU VASILE,CANDIDAT INDEPENDENT,,,19,0,0,0,0,0,0,43,0,0,,2 iunie,0
31,9,2,999,,CIOROIANU MINA ALEXA,NDRU,,,20,0,0,0,0,0,0,50,0,0,,2 iunie,0
31,10,2,0,ORAS PLOPENI,,,,,0,7536,4506,3769,0,4137,366,4137,10,9,19,2 iunie,19
31,10,2,36,,PARTIDUL ALIANTEI CIVICE,,,,1,0,0,0,0,0,0,223,1,0,,2 iunie,1
31,10,2,136,,UNIUNEA SOCIAL DEMOCRATA,PD(FSN) - PSDR,,,2,0,0,0,0,0,0,552,2,1,,2 iunie,3
31,10,2,62,,PARTIDUL LIBERAL - 1993,,,,3,0,0,0,0,0,0,194,0,1,,2 iunie,1
31,10,2,20,,ECOLOGISTII (Ecologistii+,Agrarienii),,,4,0,0,0,0,0,0,161,0,1,,2 iunie,1
31,10,2,138,,PARTIDUL SOCIALIST,,,,5,0,0,0,0,0,0,72,0,0,,2 iunie,0
31,10,2,115,,PARTIDUL UNITATII NATIONALE,ROMANE,,,6,0,0,0,0,0,0,91,0,1,,2 iunie,1
31,10,2,104,,PARTIDUL SOCIALIST AL MUNCII,,,,7,0,0,0,0,0,0,296,1,0,,2 iunie,1
31,10,2,41,,PARTIDUL DEMOCRAT AGRAR DIN,ROMANIA,,,8,0,0,0,0,0,0,116,0,1,,2 iunie,1
31,10,2,19,,CONVENTIA DEMOCRATICA DIN,ROMANIA,,,9,0,0,0,0,0,0,651,3,0,,2 iunie,3
31,10,2,97,,PARTIDUL ROMANIA MARE,,,,10,0,0,0,0,0,0,333,1,1,,2 iunie,2
31,10,2,50,,PARTIDUL DEMOCRATIEI SOCIALE,DIN ROMANIA,,,11,0,0,0,0,0,0,303,1,0,,2 iunie,1
31,10,2,999,,SIMACHE MIHAIL,CANDIDAT INDEPENDENT,,,12,0,0,0,0,0,0,73,0,0,,2 iunie,0
31,10,2,999,,ILIE STAN,CANDIDAT INDEPENDENT,,,13,0,0,0,0,0,0,80,0,0,,2 iunie,0
31,10,2,999,,MATEI GHEORGHE,CANDIDAT INDEPENDENT,,,14,0,0,0,0,0,0,112,0,1,,2 iunie,1
31,10,2,999,,RUSEN ION,CANDIDAT INDEPENDENT,,,15,0,0,0,0,0,0,143,0,1,,2 iunie,1
31,10,2,999,,FARCAS VASILE,CANDIDAT INDEPENDENT,,,16,0,0,0,0,0,0,107,0,1,,2 iunie,1
31,10,2,999,,ALEXE GHEORGHE,CANDIDAT INDEPENDENT,,,17,0,0,0,0,0,0,61,0,0,,2 iunie,0
31,10,2,999,,IONITA VASILE,CANDIDAT INDEPENDENT,,,18,0,0,0,0,0,0,52,0,0,,2 iunie,0
31,10,2,999,,FURTUNA VASILE,CANDIDAT INDEPENDENT,,,19,0,0,0,0,0,0,240,1,0,,2 iunie,1
31,10,2,999,,TUDORACHE MARIN,CANDIDAT INDEPENDENT,,,20,0,0,0,0,0,0,66,0,0,,2 iunie,0
31,10,2,999,,VLAICU GEORGETA,CANDIDAT INDEPENDENT,,,21,0,0,0,0,0,0,38,0,0,,2 iunie,0
31,10,2,999,,IORDACHE MARIA,CANDIDAT INDEPENDENT,,,22,0,0,0,0,0,0,74,0,0,,2 iunie,0
31,10,2,999,,BURDUJA MARIANA,CANDIDAT INDEPENDENT,,,23,0,0,0,0,0,0,59,0,0,,2 iunie,0
31,10,2,999,,STOICA VASILE SORIN,CANDIDAT INDEPENDENT,,,24,0,0,0,0,0,0,40,0,0,,2 iunie,0
31,11,2,0,ORAS SINAIA,,,,,0,12128,8837,6065,0,8156,681,8156,6,13,19,2 iunie,19
31,11,2,69,,PARTIDUL NATIONAL AL,AUTOMOBILISTILOR DIN ROMANIA,,,1,0,0,0,0,0,0,123,0,0,,2 iunie,0
31,11,2,65,,PARTIDUL LIBERAL MONARHIST DIN,ROMANIA,,,2,0,0,0,0,0,0,133,0,0,,2 iunie,0
31,11,2,136,,UNIUNEA SOCIAL DEMOCRATA,PD(FSN) - PSDR,,,3,0,0,0,0,0,0,861,2,0,,2 iunie,2
31,11,2,19,,CONVENTIA DEMOCRATICA DIN,ROMANIA,,,4,0,0,0,0,0,0,1225,2,1,,2 iunie,3
31,11,2,75,,PARTIDUL NATIONAL LIBERAL,(CAMPEANU),,,5,0,0,0,0,0,0,139,0,1,,2 iunie,1
31,11,2,97,,PARTIDUL ROMANIA MARE,,,,6,0,0,0,0,0,0,345,0,1,,2 iunie,1
31,11,2,13,,ALTERNATIVA ROMANIEI,,,,7,0,0,0,0,0,0,138,0,1,,2 iunie,1
31,11,2,71,,PARTIDUL NATIONAL AL,REINTREGIRII,,,8,0,0,0,0,0,0,43,0,0,,2 iunie,0
31,11,2,20,,ECOLOGISTII (Ecologistii+,Agrarienii),,,9,0,0,0,0,0,0,344,0,1,,2 iunie,1
31,11,2,115,,PARTIDUL UNITATII NATIONALE,ROMANE,,,10,0,0,0,0,0,0,198,0,1,,2 iunie,1
31,11,2,82,,PARTIDUL PENSIONARILOR DIN,ROMANIA,,,11,0,0,0,0,0,0,209,0,1,,2 iunie,1
31,11,2,104,,PARTIDUL SOCIALIST AL MUNCII,,,,12,0,0,0,0,0,0,225,0,1,,2 iunie,1
31,11,2,36,,PARTIDUL ALIANTEI CIVICE,,,,13,0,0,0,0,0,0,331,0,1,,2 iunie,1
31,11,2,91,,PARTIDUL REPUBLICAN,,,,14,0,0,0,0,0,0,104,0,0,,2 iunie,0
31,11,2,138,,PARTIDUL SOCIALIST,,,,15,0,0,0,0,0,0,65,0,0,,2 iunie,0
31,11,2,32,,PARTIDA ROMILOR,,,,16,0,0,0,0,0,0,92,0,0,,2 iunie,0
31,11,2,62,,PARTIDUL LIBERAL - 1993,,,,17,0,0,0,0,0,0,101,0,0,,2 iunie,0
31,11,2,50,,PARTIDUL DEMOCRATIEI SOCIALE,DIN ROMANIA,,,18,0,0,0,0,0,0,529,1,0,,2 iunie,1
31,11,2,999,,MUNTEANU DANIEL,CANDIDAT INDEPENDENT,,,19,0,0,0,0,0,0,123,0,0,,2 iunie,0
31,11,2,999,,BOTEANU GEORGE CONST,ANTIN,,,20,0,0,0,0,0,0,198,0,1,,2 iunie,1
31,11,2,999,,GHIOCA GHEORGHE ADRI,AN,,,21,0,0,0,0,0,0,811,1,0,,2 iunie,1
31,11,2,999,,RISTEA ION,CANDIDAT INDEPENDENT,,,22,0,0,0,0,0,0,210,0,1,,2 iunie,1
31,11,2,999,,CRISTESCU NICOLAE,CANDIDAT INDEPENDENT,,,23,0,0,0,0,0,0,125,0,0,,2 iunie,0
31,11,2,999,,PATEOPOL DUMITRU,CANDIDAT INDEPENDENT,,,24,0,0,0,0,0,0,131,0,0,,2 iunie,0
31,11,2,999,,ROMAN TAMADUIANU CON,STANTIN,,,25,0,0,0,0,0,0,177,0,1,,2 iunie,1
31,11,2,999,,VOICU CRISTIAN,CANDIDAT INDEPENDENT,,,26,0,0,0,0,0,0,136,0,0,,2 iunie,0
31,11,2,999,,MOISE RADU,CANDIDAT INDEPENDENT,,,27,0,0,0,0,0,0,95,0,0,,2 iunie,0
31,11,2,999,,BUZOIANU TUDOR,CANDIDAT INDEPENDENT,,,28,0,0,0,0,0,0,136,0,0,,2 iunie,0
31,11,2,999,,MEZARESCU ION,CANDIDAT INDEPENDENT,,,29,0,0,0,0,0,0,90,0,0,,2 iunie,0
31,11,2,999,,MIHAILESCU ALEXANDRU,CANDIDAT INDEPENDENT,,,30,0,0,0,0,0,0,109,0,0,,2 iunie,0
31,11,2,999,,MOLDOVEANU DUMITRU E,UGEN,,,31,0,0,0,0,0,0,82,0,0,,2 iunie,0
31,11,2,999,,CIOBOTARU MARIUS MIH,AIL,,,32,0,0,0,0,0,0,58,0,0,,2 iunie,0
31,11,2,999,,RADULESCU FLORIN DOR,IAN,,,33,0,0,0,0,0,0,83,0,0,,2 iunie,0
31,11,2,999,,POPESCU DESPINA ADRI,ANA - VALERIA,,,34,0,0,0,0,0,0,117,0,0,,2 iunie,0
31,11,2,999,,POPESCU CRISTINEL,CANDIDAT INDEPENDENT,,,35,0,0,0,0,0,0,94,0,0,,2 iunie,0
31,11,2,999,,BOGHICI MIHAELA-ADRI,ANA,,,36,0,0,0,0,0,0,176,0,1,,2 iunie,1
31,12,2,0,ORAS SLANIC,,,,,0,6058,4525,3030,0,3991,534,3991,12,5,17,2 iunie,17
31,12,2,50,,PARTIDUL DEMOCRATIEI SOCIALE,DIN ROMANIA,,,1,0,0,0,0,0,0,816,3,0,,2 iunie,3
31,12,2,115,,PARTIDUL UNITATII NATIONALE,ROMANE,,,2,0,0,0,0,0,0,184,0,1,,2 iunie,1
31,12,2,136,,UNIUNEA SOCIAL DEMOCRATA,PD(FSN) - PSDR,,,3,0,0,0,0,0,0,356,1,1,,2 iunie,2
31,12,2,62,,PARTIDUL LIBERAL - 1993,,,,4,0,0,0,0,0,0,501,2,0,,2 iunie,2
31,12,2,104,,PARTIDUL SOCIALIST AL MUNCII,,,,5,0,0,0,0,0,0,155,0,1,,2 iunie,1
31,12,2,61,,PARTIDUL LIBER REPUBLICAN,,,,6,0,0,0,0,0,0,43,0,0,,2 iunie,0
31,12,2,138,,PARTIDUL SOCIALIST,,,,7,0,0,0,0,0,0,1321,5,1,,2 iunie,6
31,12,2,19,,CONVENTIA DEMOCRATICA DIN,ROMANIA,,,8,0,0,0,0,0,0,449,1,1,,2 iunie,2
31,12,2,999,,BONCIU SORIN - IOAN,CANDIDAT INDEPENDENT,,,9,0,0,0,0,0,0,113,0,0,,2 iunie,0
31,12,2,999,,COCOS C.TEODOR,CANDIDAT INDEPENDENT,,,10,0,0,0,0,0,0,53,0,0,,2 iunie,0
31,13,2,0,ORAS URLATI,,,,,0,8925,5086,4463,0,4519,567,4519,12,7,19,2 iunie,19
31,13,2,19,,CONVENTIA DEMOCRATICA DIN,ROMANIA,,,1,0,0,0,0,0,0,830,3,1,,2 iunie,4
31,13,2,13,,ALTERNATIVA ROMANIEI,,,,2,0,0,0,0,0,0,565,2,0,,2 iunie,2
31,13,2,97,,PARTIDUL ROMANIA MARE,,,,3,0,0,0,0,0,0,699,2,1,,2 iunie,3
31,13,2,69,,PARTIDUL NATIONAL AL,AUTOMOBILISTILOR DIN ROMANIA,,,4,0,0,0,0,0,0,30,0,0,,2 iunie,0
31,13,2,62,,PARTIDUL LIBERAL - 1993,,,,5,0,0,0,0,0,0,100,0,0,,2 iunie,0
31,13,2,104,,PARTIDUL SOCIALIST AL MUNCII,,,,6,0,0,0,0,0,0,377,1,1,,2 iunie,2
31,13,2,41,,PARTIDUL DEMOCRAT AGRAR DIN,ROMANIA,,,7,0,0,0,0,0,0,137,0,1,,2 iunie,1
31,13,2,36,,PARTIDUL ALIANTEI CIVICE,,,,8,0,0,0,0,0,0,143,0,1,,2 iunie,1
31,13,2,136,,UNIUNEA SOCIAL DEMOCRATA,PD(FSN) - PSDR,,,9,0,0,0,0,0,0,515,2,0,,2 iunie,2
31,13,2,106,,PARTIDUL SOCIALIST MUNCITORESC,ROMAN,,,10,0,0,0,0,0,0,142,0,1,,2 iunie,1
31,13,2,91,,PARTIDUL REPUBLICAN,,,,11,0,0,0,0,0,0,126,0,1,,2 iunie,1
31,13,2,138,,PARTIDUL SOCIALIST,,,,12,0,0,0,0,0,0,64,0,0,,2 iunie,0
31,13,2,50,,PARTIDUL DEMOCRATIEI SOCIALE,DIN ROMANIA,,,13,0,0,0,0,0,0,585,2,0,,2 iunie,2
31,13,2,20,,ECOLOGISTII (Ecologistii+,Agrarienii),,,14,0,0,0,0,0,0,92,0,0,,2 iunie,0
31,13,2,999,,TARINDA ADRIAN,CANDIDAT INDEPENDENT,,,15,0,0,0,0,0,0,63,0,0,,2 iunie,0
31,13,2,999,,BINEATA SANDA-ANCA,CANDIDAT INDEPENDENT,,,16,0,0,0,0,0,0,51,0,0,,2 iunie,0
31,14,2,0,ORAS VALENII DE MUNTE,,,,,0,10570,6841,5286,0,6144,697,6144,11,8,19,2 iunie,19
31,14,2,36,,PARTIDUL ALIANTEI CIVICE,,,,1,0,0,0,0,0,0,156,0,1,,2 iunie,1
31,14,2,115,,PARTIDUL UNITATII NATIONALE,ROMANE,,,2,0,0,0,0,0,0,283,0,1,,2 iunie,1
31,14,2,19,,CONVENTIA DEMOCRATICA DIN,ROMANIA,,,3,0,0,0,0,0,0,816,2,1,,2 iunie,3
31,14,2,91,,PARTIDUL REPUBLICAN,,,,4,0,0,0,0,0,0,126,0,0,,2 iunie,0
31,14,2,138,,PARTIDUL SOCIALIST,,,,5,0,0,0,0,0,0,133,0,1,,2 iunie,1
31,14,2,27,,MISCAREA ECOLOGISTA DIN ROMANIA,,,,6,0,0,0,0,0,0,446,1,0,,2 iunie,1
31,14,2,136,,UNIUNEA SOCIAL DEMOCRATA,PD(FSN) - PSDR,,,7,0,0,0,0,0,0,811,2,1,,2 iunie,3
31,14,2,62,,PARTIDUL LIBERAL - 1993,,,,8,0,0,0,0,0,0,610,1,1,,2 iunie,2
31,14,2,41,,PARTIDUL DEMOCRAT AGRAR DIN,ROMANIA,,,9,0,0,0,0,0,0,105,0,0,,2 iunie,0
31,14,2,81,,PARTIDUL PARTICULARILOR -,PARTID SOCIAL DEMOCRAT,TRADITIONAL ROMAN,,10,0,0,0,0,0,0,91,0,0,,2 iunie,0
31,14,2,50,,PARTIDUL DEMOCRATIEI SOCIALE,DIN ROMANIA,,,11,0,0,0,0,0,0,1447,4,1,,2 iunie,5
31,14,2,104,,PARTIDUL SOCIALIST AL MUNCII,,,,12,0,0,0,0,0,0,408,1,0,,2 iunie,1
31,14,2,71,,PARTIDUL NATIONAL AL,REINTREGIRII,,,13,0,0,0,0,0,0,42,0,0,,2 iunie,0
31,14,2,999,,POPESCU GHEORGHE,CANDIDAT INDEPENDENT,,,14,0,0,0,0,0,0,257,0,1,,2 iunie,1
31,14,2,999,,CONSTANTINESCU TITUS,CANDIDAT INDEPENDENT,,,15,0,0,0,0,0,0,76,0,0,,2 iunie,0
31,14,2,999,,MICLEA VIOREL,CANDIDAT INDEPENDENT,,,16,0,0,0,0,0,0,122,0,0,,2 iunie,0
31,14,2,999,,TEJU SORIN,CANDIDAT INDEPENDENT,,,17,0,0,0,0,0,0,78,0,0,,2 iunie,0
31,14,2,999,,BURUIANA ARSENIE,CANDIDAT INDEPENDENT,,,18,0,0,0,0,0,0,66,0,0,,2 iunie,0
31,14,2,999,,TABARA ALEXANDRU,CANDIDAT INDEPENDENT,,,19,0,0,0,0,0,0,71,0,0,,2 iunie,0
31,15,2,0,ADUNATI,,,,,0,1797,1287,899,0,1131,156,1131,9,2,11,2 iunie,11
31,15,2,91,,PARTIDUL REPUBLICAN,,,,1,0,0,0,0,0,0,44,0,0,,2 iunie,0
31,15,2,50,,PARTIDUL DEMOCRATIEI SOCIALE,DIN ROMANIA,,,2,0,0,0,0,0,0,209,2,0,,2 iunie,2
31,15,2,104,,PARTIDUL SOCIALIST AL MUNCII,,,,3,0,0,0,0,0,0,263,2,1,,2 iunie,3
31,15,2,36,,PARTIDUL ALIANTEI CIVICE,,,,4,0,0,0,0,0,0,50,0,0,,2 iunie,0
31,15,2,19,,CONVENTIA DEMOCRATICA DIN,ROMANIA,,,5,0,0,0,0,0,0,360,3,1,,2 iunie,4
31,15,2,136,,UNIUNEA SOCIAL DEMOCRATA,PD(FSN) - PSDR,,,6,0,0,0,0,0,0,205,2,0,,2 iunie,2
31,16,2,0,ALBESTI-PALEOLOGU,,,,,0,4779,2906,2390,0,2591,312,2591,12,3,15,2 iunie,15
31,16,2,62,,PARTIDUL LIBERAL - 1993,,,,1,0,0,0,0,0,0,1120,6,1,,2 iunie,7
31,16,2,91,,PARTIDUL REPUBLICAN,,,,2,0,0,0,0,0,0,74,0,0,,2 iunie,0
31,16,2,112,,PARTIDUL UMANIST DIN ROMANIA,,,,3,0,0,0,0,0,0,41,0,0,,2 iunie,0
31,16,2,136,,UNIUNEA SOCIAL DEMOCRATA,PD(FSN) - PSDR,,,4,0,0,0,0,0,0,553,3,0,,2 iunie,3
31,16,2,104,,PARTIDUL SOCIALIST AL MUNCII,,,,5,0,0,0,0,0,0,111,0,1,,2 iunie,1
31,16,2,115,,PARTIDUL UNITATII NATIONALE,ROMANE,,,6,0,0,0,0,0,0,104,0,1,,2 iunie,1
31,16,2,50,,PARTIDUL DEMOCRATIEI SOCIALE,DIN ROMANIA,,,7,0,0,0,0,0,0,588,3,0,,2 iunie,3
31,17,2,0,ALUNIS,,,,,0,3244,2132,1623,0,1975,157,1975,11,2,13,2 iunie,13
31,17,2,19,,CONVENTIA DEMOCRATICA DIN,ROMANIA,,,1,0,0,0,0,0,0,507,3,0,,2 iunie,3
31,17,2,50,,PARTIDUL DEMOCRATIEI SOCIALE,DIN ROMANIA,,,2,0,0,0,0,0,0,784,5,0,,2 iunie,5
31,17,2,62,,PARTIDUL LIBERAL - 1993,,,,3,0,0,0,0,0,0,81,0,1,,2 iunie,1
31,17,2,136,,UNIUNEA SOCIAL DEMOCRATA,PD(FSN) - PSDR,,,4,0,0,0,0,0,0,315,2,0,,2 iunie,2
31,17,2,97,,PARTIDUL ROMANIA MARE,,,,5,0,0,0,0,0,0,101,0,1,,2 iunie,1
31,17,2,999,,MANOLE GHEORGHE,CANDIDAT INDEPENDENT,,,6,0,0,0,0,0,0,157,1,0,,2 iunie,1
31,17,2,999,,PANA GEORGE,CANDIDAT INDEPENDENT,,,7,0,0,0,0,0,0,30,0,0,,2 iunie,0
31,18,2,0,APOSTOLACHE,,,,,0,1814,918,908,0,844,74,844,8,3,11,2 iunie,11
31,18,2,62,,PARTIDUL LIBERAL - 1993,,,,1,0,0,0,0,0,0,37,0,1,,2 iunie,1
31,18,2,19,,CONVENTIA DEMOCRATICA DIN,ROMANIA,,,2,0,0,0,0,0,0,329,4,0,,2 iunie,4
31,18,2,50,,PARTIDUL DEMOCRATIEI SOCIALE,DIN ROMANIA,,,3,0,0,0,0,0,0,106,1,0,,2 iunie,1
31,18,2,91,,PARTIDUL REPUBLICAN,,,,4,0,0,0,0,0,0,41,0,1,,2 iunie,1
31,18,2,69,,PARTIDUL NATIONAL AL,AUTOMOBILISTILOR DIN ROMANIA,,,5,0,0,0,0,0,0,23,0,0,,2 iunie,0
31,18,2,136,,UNIUNEA SOCIAL DEMOCRATA,PD(FSN) - PSDR,,,6,0,0,0,0,0,0,177,2,0,,2 iunie,2
31,18,2,104,,PARTIDUL SOCIALIST AL MUNCII,,,,7,0,0,0,0,0,0,131,1,1,,2 iunie,2
31,19,2,0,ARICESTII RAHTIVANI,,,,,0,6331,3680,3166,0,3293,387,3293,12,5,17,2 iunie,17
31,19,2,50,,PARTIDUL DEMOCRATIEI SOCIALE,DIN ROMANIA,,,1,0,0,0,0,0,0,465,2,0,,2 iunie,2
31,19,2,19,,CONVENTIA DEMOCRATICA DIN,ROMANIA,,,2,0,0,0,0,0,0,559,2,1,,2 iunie,3
31,19,2,115,,PARTIDUL UNITATII NATIONALE,ROMANE,,,3,0,0,0,0,0,0,993,5,0,,2 iunie,5
31,19,2,41,,PARTIDUL DEMOCRAT AGRAR DIN,ROMANIA,,,4,0,0,0,0,0,0,204,1,0,,2 iunie,1
31,19,2,62,,PARTIDUL LIBERAL - 1993,,,,5,0,0,0,0,0,0,103,0,1,,2 iunie,1
31,19,2,36,,PARTIDUL ALIANTEI CIVICE,,,,6,0,0,0,0,0,0,235,1,0,,2 iunie,1
31,19,2,136,,UNIUNEA SOCIAL DEMOCRATA,PD(FSN) - PSDR,,,7,0,0,0,0,0,0,330,1,1,,2 iunie,2
31,19,2,999,,MARCU AURELIAN,CANDIDAT INDEPENDENT,,,8,0,0,0,0,0,0,97,0,1,,2 iunie,1
31,19,2,999,,IOAN DANIEL,CANDIDAT INDEPENDENT,,,9,0,0,0,0,0,0,87,0,0,,2 iunie,0
31,19,2,999,,RADU GHEORGHE,CANDIDAT INDEPENDENT,,,10,0,0,0,0,0,0,94,0,1,,2 iunie,1
31,19,2,999,,ENACHE PAUL,CANDIDAT INDEPENDENT,,,11,0,0,0,0,0,0,57,0,0,,2 iunie,0
31,19,2,999,,SIMION T GHEORGHE,CANDIDAT INDEPENDENT,,,12,0,0,0,0,0,0,69,0,0,,2 iunie,0
31,20,2,0,ARICESTII ZELETIN,,,,,0,1245,629,0,0,577,52,577,7,4,11,16 iunie,11
31,20,2,41,,PARTIDUL DEMOCRAT AGRAR DIN,ROMANIA,,,1,0,0,0,0,0,0,75,1,0,,16 iunie,1
